Participant,Experiment,Session,Group ,Block,Trial,Test_Type,Target Time,Pre-trial Interval,Reaction Time,Pre-feedback Interval,Constant Error,Absolute Error
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1486,1009,0,-216,216
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1435,1220,0,-61,61
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1531,992,0,-453,453
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1552,1052,0,-400,400
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1514,1562,0,-132,132
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1432,824,0,-400,400
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1424,939,0,-245,245
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1572,1363,0,-256,256
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1577,891,0,-405,405
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1457,1566,0,155,155
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1426,1303,0,-13,13
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1571,532,0,-117,117
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1448,629,0,-60,60
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1470,605,0,-156,156
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1483,734,0,-241,241
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1522,372,0,-209,209
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1504,457,0,-345,345
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1499,654,0,-33,33
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1597,816,0,15,15
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1528,477,0,72,72
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1449,692,0,112,112
109,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1521,721,0,56,56
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1521,1351,0,-181,181
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1521,708,0,260,260
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1456,404,0,210,210
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1463,484,0,292,292
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1416,972,0,-148,148
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1482,698,0,253,253
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1458,614,0,187,187
109,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1416,624,0,476,476
110,Timing-Estimation,Retention,Random,0,1,Retention,1700,1600,521,0,-398,398
110,Timing-Estimation,Retention,Random,0,1,Retention,1700,1435,412,0,-444,444
110,Timing-Estimation,Retention,Random,0,1,Retention,1700,1453,499,0,43,43
110,Timing-Estimation,Retention,Random,0,1,Retention,1700,1563,410,0,-164,164
110,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1446,362,0,-224,224
110,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1550,357,0,8,8
110,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1415,419,0,-367,367
110,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1551,639,0,-152,152
110,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1548,544,0,199,199
110,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1587,468,0,-1,1
110,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1469,735,0,-297,297
110,Timing-Estimation,Retention,Random,0,1,Retention,1500,1419,1227,0,45,45
110,Timing-Estimation,Retention,Random,0,1,Retention,1500,1525,760,0,180,180
110,Timing-Estimation,Retention,Random,0,1,Retention,1500,1449,735,0,140,140
110,Timing-Estimation,Retention,Random,0,1,Retention,1500,1502,640,0,188,188
110,Timing-Estimation,Retention,Random,0,1,Retention,1900,1569,436,0,116,116
110,Timing-Estimation,Retention,Random,0,1,Retention,1900,1449,434,0,227,227
110,Timing-Estimation,Retention,Random,0,1,Retention,1900,1562,1070,0,387,387
110,Timing-Estimation,Retention,Random,0,1,Retention,1900,1462,2044,0,236,236
110,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1467,2747,0,-119,119
110,Timing-Estimation,Retention,Random,0,1,Retention,1900,1425,937,0,364,364
110,Timing-Estimation,Retention,Random,0,1,Retention,1500,1442,707,0,115,115
110,Timing-Estimation,Retention,Random,0,1,Retention,1700,1545,880,0,428,428
110,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1566,2234,0,191,191
110,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1493,611,0,263,263
110,Timing-Estimation,Retention,Random,0,1,Retention,1700,1449,919,0,147,147
110,Timing-Estimation,Retention,Random,0,1,Retention,1900,1445,610,0,-84,84
110,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1422,1231,0,80,80
110,Timing-Estimation,Retention,Random,0,1,Retention,1500,1533,823,0,75,75
110,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1484,1068,0,79,79
110,Timing-Estimation,Retention,Random,0,1,Retention,1900,1439,778,0,-35,35
110,Timing-Estimation,Retention,Random,0,1,Retention,1700,1474,395,0,-59,59
110,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1510,549,0,48,48
110,Timing-Estimation,Retention,Random,0,1,Retention,1500,1401,853,0,60,60
110,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1464,778,0,-137,137
110,Timing-Estimation,Retention,Random,0,1,Retention,1700,1433,934,0,124,124
110,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1446,606,0,48,48
110,Timing-Estimation,Retention,Random,0,1,Retention,1900,1582,535,0,-189,189
110,Timing-Estimation,Retention,Random,0,1,Retention,1500,1447,394,0,108,108
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1459,1658,0,352,352
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1493,770,0,268,268
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1444,1341,0,-396,396
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1437,1988,0,84,84
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1484,420,0,-352,352
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1492,535,0,-72,72
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1584,476,0,84,84
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1433,626,0,-28,28
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1589,616,0,-681,681
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1424,645,0,-148,148
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1577,600,0,-304,304
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1596,377,0,-701,701
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1418,892,0,-324,324
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1441,412,0,-825,825
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1476,841,0,-204,204
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1437,1036,0,-328,328
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1587,796,0,-469,469
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1525,596,0,-512,512
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1457,1086,0,-228,228
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1419,389,0,-228,228
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1560,839,0,-444,444
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1446,601,0,509,509
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1443,569,0,-285,285
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1478,430,0,-36,36
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1492,735,0,84,84
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1420,555,0,-276,276
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1441,440,0,-340,340
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1507,515,0,-244,244
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1420,514,0,-580,580
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1489,804,0,-252,252
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1586,413,0,-404,404
111,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1545,572,0,-452,452
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1598,640,0,296,296
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1412,896,0,-488,488
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1424,534,0,-392,392
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1585,616,0,-128,128
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1600,989,0,-288,288
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1573,644,0,40,40
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1521,403,0,-136,136
111,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1554,501,0,-433,433
112,Timing-Estimation,Retention,Random,0,1,Retention,1900,1408,363,0,-116,116
112,Timing-Estimation,Retention,Random,0,1,Retention,1500,1462,323,0,-228,228
112,Timing-Estimation,Retention,Random,0,1,Retention,1700,1579,309,0,-316,316
112,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1575,422,0,295,295
112,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1457,582,0,-296,296
112,Timing-Estimation,Retention,Random,0,1,Retention,1700,1462,689,0,-469,469
112,Timing-Estimation,Retention,Random,0,1,Retention,1900,1482,341,0,-461,461
112,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1524,716,0,-305,305
112,Timing-Estimation,Retention,Random,0,1,Retention,1500,1461,363,0,-436,436
112,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1423,419,0,-329,329
112,Timing-Estimation,Retention,Random,0,1,Retention,1900,1578,373,0,-277,277
112,Timing-Estimation,Retention,Random,0,1,Retention,1700,1433,398,0,-220,220
112,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1569,589,0,-473,473
112,Timing-Estimation,Retention,Random,0,1,Retention,1500,1596,379,0,-180,180
112,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1587,360,0,-432,432
112,Timing-Estimation,Retention,Random,0,1,Retention,1700,1403,507,0,-349,349
112,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1535,569,0,-257,257
112,Timing-Estimation,Retention,Random,0,1,Retention,1900,1537,452,0,-597,597
112,Timing-Estimation,Retention,Random,0,1,Retention,1500,1478,568,0,-188,188
112,Timing-Estimation,Retention,Random,0,1,Retention,1700,1471,353,0,-340,340
112,Timing-Estimation,Retention,Random,0,1,Retention,1700,1456,429,0,-334,334
112,Timing-Estimation,Retention,Random,0,1,Retention,1700,1502,496,0,-236,236
112,Timing-Estimation,Retention,Random,0,1,Retention,1700,1528,325,0,-132,132
112,Timing-Estimation,Retention,Random,0,1,Retention,1500,1412,327,0,-381,381
112,Timing-Estimation,Retention,Random,0,1,Retention,1500,1591,298,0,-37,37
112,Timing-Estimation,Retention,Random,0,1,Retention,1500,1414,290,0,-284,284
112,Timing-Estimation,Retention,Random,0,1,Retention,1500,1444,283,0,-444,444
112,Timing-Estimation,Retention,Random,0,1,Retention,1900,1532,338,0,-316,316
112,Timing-Estimation,Retention,Random,0,1,Retention,1900,1438,326,0,-420,420
112,Timing-Estimation,Retention,Random,0,1,Retention,1900,1494,337,0,-212,212
112,Timing-Estimation,Retention,Random,0,1,Retention,1900,1497,285,0,-53,53
112,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1476,402,0,-240,240
112,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1437,302,0,-88,88
112,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1536,346,0,16,16
112,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1516,425,0,-393,393
112,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1455,319,0,-552,552
112,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1413,459,0,-345,345
112,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1483,322,0,-537,537
112,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1585,303,0,-297,297
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1528,1079,0,-165,165
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1551,886,0,-76,76
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1527,652,0,84,84
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1462,911,0,243,243
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1410,1193,0,-172,172
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1422,780,0,-148,148
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1599,728,0,-259,259
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1533,989,0,5,5
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1510,1088,0,-93,93
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1526,967,0,4,4
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1537,644,0,-124,124
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1547,844,0,76,76
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1459,1258,0,-105,105
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1442,966,0,23,23
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1540,539,0,240,240
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1594,828,0,-39,39
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1584,895,0,-89,89
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1546,1306,0,-47,47
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1494,1247,0,597,597
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1433,748,0,295,295
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1504,1239,0,-133,133
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1429,1002,0,-92,92
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1454,1037,0,96,96
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1480,1103,0,331,331
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1531,1057,0,591,591
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1525,754,0,-20,20
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1546,985,0,356,356
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1512,854,0,79,79
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1581,1096,0,-172,172
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1586,1106,0,135,135
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1529,944,0,572,572
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1467,909,0,209,209
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1526,1038,0,139,139
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1504,1021,0,7,7
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1456,1116,0,13,13
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1485,1039,0,44,44
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1529,999,0,-12,12
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1498,1219,0,15,15
113,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1491,1086,0,252,252
113,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1595,1116,0,96,96
114,Timing-Estimation,Retention,Random,0,1,Retention,1700,1529,1743,0,-660,660
114,Timing-Estimation,Retention,Random,0,1,Retention,1700,1570,1431,0,-517,517
114,Timing-Estimation,Retention,Random,0,1,Retention,1700,1569,953,0,-508,508
114,Timing-Estimation,Retention,Random,0,1,Retention,1700,1436,1421,0,-587,587
114,Timing-Estimation,Retention,Random,0,1,Retention,1500,1514,1166,0,-509,509
114,Timing-Estimation,Retention,Random,0,1,Retention,1500,1450,863,0,-525,525
114,Timing-Estimation,Retention,Random,0,1,Retention,1500,1600,784,0,-564,564
114,Timing-Estimation,Retention,Random,0,1,Retention,1500,1586,997,0,-508,508
114,Timing-Estimation,Retention,Random,0,1,Retention,1900,1433,1509,0,-709,709
114,Timing-Estimation,Retention,Random,0,1,Retention,1900,1404,1713,0,-628,628
114,Timing-Estimation,Retention,Random,0,1,Retention,1900,1559,1063,0,-757,757
114,Timing-Estimation,Retention,Random,0,1,Retention,1900,1487,965,0,-605,605
114,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1580,3962,0,-601,601
114,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1555,1486,0,-489,489
114,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1542,998,0,-529,529
114,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1456,1490,0,-488,488
114,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1538,3025,0,-337,337
114,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1417,949,0,-600,600
114,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1516,1412,0,-655,655
114,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1446,1635,0,-616,616
114,Timing-Estimation,Retention,Random,0,1,Retention,1700,1564,1427,0,-500,500
114,Timing-Estimation,Retention,Random,0,1,Retention,1500,1537,963,0,-461,461
114,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1479,2648,0,-529,529
114,Timing-Estimation,Retention,Random,0,1,Retention,1900,1458,1515,0,-580,580
114,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1457,2273,0,-457,457
114,Timing-Estimation,Retention,Random,0,1,Retention,1500,1568,1732,0,-387,387
114,Timing-Estimation,Retention,Random,0,1,Retention,1900,1450,1851,0,-564,564
114,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1465,4950,0,-184,184
114,Timing-Estimation,Retention,Random,0,1,Retention,1700,1503,1023,0,-556,556
114,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1413,1029,0,-543,543
114,Timing-Estimation,Retention,Random,0,1,Retention,1900,1569,1003,0,-533,533
114,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1407,2023,0,-344,344
114,Timing-Estimation,Retention,Random,0,1,Retention,1500,1414,829,0,-349,349
114,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1466,2404,0,-569,569
114,Timing-Estimation,Retention,Random,0,1,Retention,1700,1499,6010,0,-405,405
114,Timing-Estimation,Retention,Random,0,1,Retention,1500,1438,1319,0,-317,317
114,Timing-Estimation,Retention,Random,0,1,Retention,1700,1530,1589,0,-364,364
114,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1474,3629,0,-488,488
114,Timing-Estimation,Retention,Random,0,1,Retention,1900,1539,1377,0,-533,533
114,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1448,1169,0,-425,425
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1453,1528,0,-324,324
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1456,1866,0,-4,4
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1511,879,0,-28,28
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1597,928,0,-100,100
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1556,2228,0,-420,420
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1420,457,0,-260,260
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1502,721,0,-253,253
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1402,1053,0,-101,101
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1514,829,0,236,236
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1560,1889,0,-212,212
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1470,1581,0,3,3
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1571,1715,0,-68,68
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1530,1416,0,-15,15
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1532,447,0,80,80
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1514,2065,0,-15,15
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1420,1567,0,-160,160
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1566,944,0,-369,369
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1579,960,0,-441,441
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1403,976,0,-488,488
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1506,1556,0,-569,569
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1510,4027,0,-364,364
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1486,1333,0,-331,331
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1576,1082,0,-16,16
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1569,861,0,-61,61
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1416,748,0,7,7
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1587,593,0,-220,220
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1498,626,0,52,52
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1427,1107,0,88,88
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1557,2195,0,-301,301
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1532,879,0,-152,152
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1459,2129,0,-293,293
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1445,974,0,-472,472
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1506,765,0,-350,350
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1573,5545,0,-88,88
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1517,1863,0,-284,284
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1569,1285,0,-388,388
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1577,1988,0,188,188
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1577,1191,0,503,503
115,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1452,2990,0,331,331
115,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1483,1698,0,-81,81
116,Timing-Estimation,Retention,Random,0,1,Retention,1700,1491,422,0,-260,260
116,Timing-Estimation,Retention,Random,0,1,Retention,1500,1581,669,0,-565,565
116,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1502,641,0,-368,368
116,Timing-Estimation,Retention,Random,0,1,Retention,1900,1469,405,0,-452,452
116,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1442,848,0,-880,880
116,Timing-Estimation,Retention,Random,0,1,Retention,1500,1561,529,0,-597,597
116,Timing-Estimation,Retention,Random,0,1,Retention,1900,1465,453,0,-658,658
116,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1428,363,0,-720,720
116,Timing-Estimation,Retention,Random,0,1,Retention,1700,1578,410,0,-540,540
116,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1523,447,0,-377,377
116,Timing-Estimation,Retention,Random,0,1,Retention,1900,1459,569,0,-613,613
116,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1565,536,0,-592,592
116,Timing-Estimation,Retention,Random,0,1,Retention,1500,1401,314,0,-524,524
116,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1470,333,0,-328,328
116,Timing-Estimation,Retention,Random,0,1,Retention,1700,1404,508,0,-363,363
116,Timing-Estimation,Retention,Random,0,1,Retention,1500,1543,571,0,-628,628
116,Timing-Estimation,Retention,Random,0,1,Retention,1700,1421,601,0,-452,452
116,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1505,506,0,-529,529
116,Timing-Estimation,Retention,Random,0,1,Retention,1900,1585,788,0,-524,524
116,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1405,376,0,-640,640
116,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1408,800,0,-240,240
116,Timing-Estimation,Retention,Random,0,1,Retention,1900,1595,447,0,-443,443
116,Timing-Estimation,Retention,Random,0,1,Retention,1500,1571,308,0,-652,652
116,Timing-Estimation,Retention,Random,0,1,Retention,1700,1582,557,0,-596,596
116,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1580,517,0,-256,256
116,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1467,713,0,-272,272
116,Timing-Estimation,Retention,Random,0,1,Retention,1700,1522,697,0,-452,452
116,Timing-Estimation,Retention,Random,0,1,Retention,1900,1512,346,0,-516,516
116,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1576,611,0,-296,296
116,Timing-Estimation,Retention,Random,0,1,Retention,1500,1401,586,0,-556,556
116,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1563,1154,0,231,231
